SMILES,score
NCC1CCCC(N(C(=O)C2CC2)c2cnc(Br)c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1,9.88
COc1nc(NCCC2(CN(C)CCc3ccccn3)CC2)ccc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.89
CC(C)CCN1C2CCC1CC(Nc1cc(NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc1Cl)C2,6.51
CC(CNC1C(C)(C)C1(C)C)C(C)Nc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(C(F)(F)F)c1,11.19
OCC(c1nnnn1CCc1ccc(NC2CCN(CCC3CC3)C2)c(C(F)(F)F)c1)N1CCc2cccc(Cl)c2C1,10.22
C#CCON1CCC(Nc2c(F)ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2F)C(C)C1C,7.99
COC(=O)CCCNC1CCC(Nc2cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc3c2OCCCO3)CC1,6.66
O=C(O)C(CCNc1cc(C(F)(F)F)cc(Cl)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)NC1CC1,10.64
OCC(c1nnnn1Cc1cc(Cl)cc(NC2(CC(O)CF)CC=CCC2)c1)N1CCc2cccc(Cl)c2C1,12.39
COc1ccccc1CN1CCC1CNc1ccc2cccnc2c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.55
COc1cc(Nc2cc(N3CCCC3CCCO)nc(C)n2)c(OC)cc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.07
COc1cc(C2(O)CCC(Nc3cc(OC(F)(F)F)ccc3-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)C2)sn1,13.92
CC(CNc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1F)C(C)N1CC=CC1,13.4
CCC(O)C1(CNc2ccncc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCOC1,6.93
CCN(CC1CC1)C1CC(Nc2ccc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2C(F)(F)F)C1,13.03
COc1cc(N(CC(C)C(C)(C)C)C2CCC(N)CC2)ccc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.79
COc1c(Br)cc(N(C(=O)OC(C)C)C2CCC(N)C2)cc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.73
COCC(C)(Nc1cc(C)ccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1(O)CC2CCC(C1)N2C,8.54
CCN(c1ncccc1C)C1CCC(Nc2ccc(Br)c(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CC1,8.88
CCC(=O)N1CC(CNc2ccc(NC(=O)OC(C)(C)C)cc2Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCC1C,13.59
CN(CCC1(N)CCCC1)c1ncc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1Br,11.47
CC(c1cc(Br)ccc1N(c1ncc(N)cc1C#N)C1CCCNC1=O)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.03
C#CCC(=O)N1CC(C)C(C)(CNc2ccc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2NC(=O)OC(C)(C)C)C1,10.14
CC(CCN)CCC(=O)N(CC1CC(O)C1)c1ccc(F)c(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1F,10.51
Cc1ccc(C2(O)CC(Nc3cc(NC(=O)Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)ccc3N)C2)cc1F,8.33
CC1CN(C(=O)NC2CC2)CCC1Nc1cc(Cl)ncc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.16
CC(C)c1ccc(C2(Nc3cc(C(C)n4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)ccc3OC(F)(F)F)CCC(O)CC2)cc1,10.32
COC(=O)C1(Nc2ccc(OC)cc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCN(C)C1,9.11
O=C(O)CCN1CCCC(Nc2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2F)C1,8.59
CSC1(CNc2ncc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2Br)CCN(CCCF)CC1,13.96
C#CCC(=O)N1CC(CNc2nccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)n2)CCC1C,11.04
CC(CCNc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1NC(=O)OC(C)(C)C)CN(C)C1CCSC1,6.48
COc1ccc(F)c(N2CCCC(Nc3cc(-n4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc(C(F)(F)F)c3)C2)c1,11.01
CCC1CCCC1(O)C(C)(C)CNc1cc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1F,8.58
CC1(C)CC1(C)N1CCC(Nc2ccc(Br)c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2F)CC1,10.14
CS(=O)(=O)CCC1(Nc2cccc(N3CCN(C(=O)Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)CC3)c2)CCC(O)CC1,9.59
CC(CNC1(C)CCCC1)C(C)Nc1c(Cl)cccc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.47
CC(CCNc1ccc(F)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)CNC(=O)c1ccc(F)cn1,8.47
Cc1[nH]ncc1C(=O)N(CC1CC(N)C1)c1ccccc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.88
Cc1cccc(NC2CCN(c3ccsc3C)CC2)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,13.81
CCC(Nc1cccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1F)C1(CCO)CCCC(C)(C)C1,10.03
Cc1cccc(F)c1C1(Nc2ccnc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CCC(O)CC1,13.35
CCc1cc(CC)n(CC(CO)Nc2cc(NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2N)n1,6.08
CC(CN)C(O)C1CCCCN1c1ccccc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.5
COc1c(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cccc1NCC1CN(C)CCN1S(C)=O,7.54
CCn1cnc(NC2CCC(O)(c3ccsc3)CC2)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.17
Cc1nccc(CC(CO)CNc2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc(Cl)c2F)n1,10.07
CC(c1cnc(NCC2CCN(c3cccc(F)c3)C2)s1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.1
CC1CCNC(c2cncnc2)C1Nc1ccnc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)n1,10.5
COc1ccc(Nc2cn(CC(C)(C)CO)ccc2=O)cc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.18
CCn1cnc(N2C(C)CCC(N)C2c2cncnc2)c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.04
CC(c1c(F)ccc(N(C(=O)CS(C)(=O)=O)C2CCC(N)C2)c1F)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.19
OCCC(Nc1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(C(F)(F)F)c1)c1cc(F)ccc1F,11.29
NC1CC(N(C(=O)CC2CCCO2)c2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cnc2Cl)C1,10.6
CC1CCCN1CCC(C)(C)CNc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.89
CN(CC1(C)COC1)C1CC(Nc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(NC(=O)OC(C)(C)C)c2)C1,10.61
CCS(=O)N(CCCN)c1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1NC(=O)OC(C)(C)C,10.21
CC1CN(CC2OCCC2Nc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)o2)C1C,9.85
COc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1NCC1(c2ccccn2)CC1CO,12.82
CCC(OC)C(O)C(C)(CC)CNc1ccc(NC(=O)OC(C)(C)C)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,7.94
Cc1ccccc1OCC(O)CCNc1cncc(Cl)c1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.41
OCC(c1nnnn1-c1c(Cl)ncnc1NC1CCC(N2CC(O)C(O)C2)C1)N1CCc2cccc(Cl)c2C1,10.09
COc1ccc(NCCC2CN(CCF)c3ccccc32)cc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.85
COCCCCN(c1cccc(Cl)c1C(n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)S(=O)(=O)c1ccc(C)cc1)C1CCC(N)C1,12.33
Cc1nc(NCCCNc2ccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(Br)c2)cn1C,7.94
CCC(=O)N(C)CCCNc1cccc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1F,8.63
CCN1CCCC(Nc2c(C)cccc2Nc2cccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1,9.59
CC(C)(O)CCN(CCNc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(F)cc1Br)C1CC1,9.13
COc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1NC1CCC(N(C)C(=O)C(C)OC)CC1,12.93
OCC1CC(O)C(Nc2ccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(Br)c2)C1,11.6
CC(C)S(=O)NC1CCC(Nc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2NC(=O)OC(C)(C)C)CC1,11.28
O=C1C(Nc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc(C(F)(F)F)c2)CCCN1C1(CO)CCC1,9.24
CC#CCN1C2CCC1CC(Nc1ccc3[nH]c(CCn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc3c1)C2,11.19
CNC(=O)CN1CC(C)C(Nc2cc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc3c2OCCCO3)C1,11.97
Cc1cccnc1NCC(CO)Nc1cc(Cl)cc(Cl)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.09
C=C(C)CN(C)C1CCCCC1CNc1ncc(Br)cc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.91
CCN1CC(CNc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2OC)OC1=O,6.5
Cc1cc(N(CC(N)C(C)O)c2cc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc(C)n2)ccn1,8.17
Cc1nn(C)c(NC2CCN(C3(C)CCCC3)C(C)C2)c1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.1
Cc1ccc(NCC2CN(C3CCC3(C)C)CCO2)c(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,8.4
CC1CCC(C(=O)NCCCCNc2ncc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)s2)O1,11.03
CNS(=O)(=O)N1CC2CC1C2Nc1ccc2sc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2n1,12.2
CC(C)(CNc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc(C(F)(F)F)c1)C(O)c1cccs1,8.6
CC(CNc1ncnc2[nH]cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c12)CN1CC2(CCOCC2)C1,9.46
CCCS(=O)(=O)NC1CCC(Nc2ccccc2NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1,12.35
COc1c(Br)cc(NC2CCC(n3cncn3)CC2)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.97
NC(CN1CCC(CNc2ccc(Br)c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1)C(=O)O,9.68
CN1CC(CN(c2ccc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(Br)c2)c2ccc(N)cn2)C1,9.68
CN1CCN(C)C(CNc2cc(Cl)c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(Cl)c2)C1,11.02
Cn1cc(C(=O)N(CCCCN)c2ccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2C(F)(F)F)cn1,6.84
Cc1cncc(C(=O)N(c2cc(Cl)c(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(Cl)c2)C(C)CCCN)c1,8.24
OCC1CCN(c2ccc(Nc3cc(Br)ccc3-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2F)CC1,14.67
NCC(=O)N1C2CCC1CC(CNc1ccc3cccnc3c1-n1nnnc1C(CO)N1CCc3cccc(Cl)c3C1)C2,10.61
CCCC(C)(CNc1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(NC(=O)OC(C)(C)C)c1)CN1CCCC(O)C1,12.83
CCCC(CCN1CCC(C)(C)C1)Nc1cc(N)ccc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.51
CC1CN(C(=O)C2CCOC2)CC1CCNc1ncc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1Cl,10.43
COc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1NC1CCC(Nc2ccnc(C#N)c2)CC1,10.79
COc1cccc(N(CC2CCC(O)C2)c2nnc(N)[nH]2)c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.45
CC1CCCC1(CNc1ccc(O)c(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)C1CCC1O,9.07
CC(C)(C)OC(=O)Nc1cc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1NC12CC(CNC1=O)C2,6.58
CCOC(=O)COCCN1CCCC(Nc2cc(NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2OC)C1,10.59
COc1ccc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1Nc1ncn(CC(C)(O)CO)n1,10.79
Cc1cc(C)c(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(NC2CCN(CC3(O)CCC3)C2)c1,7.05
Cc1ccc(Nc2cnn3c2NCCC3C2CC2)cc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,6.46
O=C(Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)Nc1ccc(NC2CCCC2CN2CCCOCC2)cc1,7.72
CCN(CC)C1CCN(CCC(O)CNc2cc(Cl)c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(Cl)c2)C1,8.23
CCOC(=O)/C(=C(\N)C(Cl)(Cl)N(CC(CC)CCN)C(=O)c1ccccc1C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.09
NC1CC(O)(c2cccnc2Nc2ccsc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,9.57
CC(C)(N)CN(c1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cn1)C1CC(O)C1(C)C,12.16
Cc1cc(C2(Nc3cccc(C(C)n4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c3F)CCC(O)CC2)c(C)o1,13.0
CCCCN(CC1CCC(N)C1)c1ccnc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)n1,12.96
CCn1cc(C2C(N)CC(C)CN2c2cccc(F)c2C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cn1,11.24
Cc1cncc(C(=O)NC(C)CCCNc2cc(Cl)c(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(Cl)c2)c1,11.75
COC(=O)C(CC1CCCN1C)Nc1ccc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(C(F)(F)F)c1,6.05
CCCS(=O)N1CC(Nc2ccc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2C(F)(F)F)CCC1C,9.09
COc1cc(NC(C)C2CCN(CCc3ccccn3)CC2)cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,8.92
COc1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(NC2(C3CCCC3)CCN(C)C(C)C2)c1OC,10.79
CC#CC(=O)N1CCC(C)(Nc2ccsc2C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1,10.18
CCCCN(C(=O)N(C)CC1CC(N)C1)c1cccc(SC(C)C)c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.89
CN=C(NC)N(CCC[C@H](N)C(=O)O)c1cccc([C@@H](C)n2nnnc2[C@@H](CO)N2CCc3cccc(Cl)c3C2)c1F,10.32
CCC(OC)C(O)C(C)(CC)CNc1ccc(NC(=O)OC(C)(C)C)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,7.94
CC(C)N(C)CCC1(CNc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cn2)CCC1,8.08
CCOC(CCN1CC(=O)NC(=O)C1)CNc1ncnc2[nH]cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c12,9.69
CC(c1ccc(OC(F)(F)F)c(NCC(C)(C)C2(O)CCCC2(C)C)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.95
CC(CNC1C(C)(C)C1(C)C)C(C)Nc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(C(F)(F)F)c1,11.19
CCC1(N2CCC(Nc3ncccc3CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)CC2C)CCC1,6.99
CCCS(=O)(=O)N(c1ccccc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CCC(N)CC1,10.98
CCCOc1cccc(C(CNc2cccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2OC)CC(C)O)c1,12.92
CC(C)=CCN1CC[C@H](Nc2ccc(F)c(Cn3nnnc3[C@@H](CO)N3CCc4cccc(Cl)c4C3)c2)C1,10.17
COc1cncc(NCCCNc2ccc(Br)cc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,11.2
Cc1ccc(S(=O)(=O)C(c2ccc(F)cc2NC2(C)CCCCC2CO)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1,14.71
Cc1noc(N2CCC(Nc3cncc(Cl)c3CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)CC2)n1,10.53
OCC(c1nnnn1-c1c(Br)ccc(NCCCCNC2CCCc3cccnc32)c1F)N1CCc2cccc(Cl)c2C1,11.52
CC(CCN)CN(C(=O)c1ccncc1O)c1nc(Cl)c(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1F,8.62
CC(C)(CO)C(Nc1cc(Br)ccc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)c1cccc(F)c1,9.63
O=C(C1CC=CC1)N1CCC(Nc2ccc(OC(F)F)c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1,8.86
CC(CO)Cn1cc(Nc2cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2C(F)(F)F)c(C(=O)O)n1,8.88
CCC(O)C(CNc1c(C)cccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)c1ccccn1,10.24
COc1cc(N(CC(C)C(C)(C)C)C2CCC(N)CC2)ccc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.79
Cc1nn(CC(C)CNc2ccc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2)c(C)c1C,8.5
Cc1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(NCC2(c3oc4ccccc4c3C)CC(O)C2)c1,13.68
OCC(c1nnnn1-c1ccc(NC2CCCC(CN3CCOCC3)C2)c(C(F)(F)F)c1)N1CCc2cccc(Cl)c2C1,7.69
OCC(c1nnnn1-c1ccc(NC2CCC(N3CC4CCCC43)C2)c(F)c1)N1CCc2cccc(Cl)c2C1,9.21
CN1C2CCC(Nc3ccc(Br)c(CCn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c3F)C1CC2,8.54
CCCCN(C(=O)N1CCC(N)C1)c1ccc(C)cc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.52
CCC(C)(Nc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(Br)cn1)C1=NCCCN1,11.31
Cc1cc(NC2CCN(CC(F)F)C2(C)C)ccc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.19
CC(CCNc1ncccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)N1CCCC(O)C1,9.83
CC(CO)C(C)N(c1cnccc1N)c1c(Cl)cccc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.67
C=CCC(O)CCNc1cccc(F)c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.7
CCCC1CCC(O)C(CNc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)o2)C1,13.65
Cc1cc(Nc2ccc(Br)c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2F)nn1CC(C)(CO)CO,12.41
OCC(c1nnnn1Cc1cccc(NC2CCNC(C3CCCCC3)C2)c1)N1CCc2cccc(Cl)c2C1,11.02
CC(C)OCC(Nc1c(F)cccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1(O)CNC1,6.67
CN1CCOC(C(CC2CCC2)Nc2ccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2NC(=O)OC(C)(C)C)C1,10.54
CC(C)CC1CC1(CO)CNc1cc(Cl)ncc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.66
Cc1c(Nc2cccc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2F)cccc1NC1CC(O)C1,9.51
C=CC1(O)CC(Nc2cc(C)ccc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c2ccccc21,9.05
Cc1cocc1C1(O)CCC(Nc2nccc(C)c2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1,8.67
CC(CCO)CN(C(=O)c1cc(N)n[nH]1)c1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1,10.28
Cc1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(NCC(F)(C(C)C)C2CCCCN2)c1,8.82
OCC(c1nnnn1Cc1cccc(NC2CCNCC2C2CCCNC2)c1)N1CCc2cccc(Cl)c2C1,7.84
CC(c1c(F)ccc(NC2CC(N(C)c3ncc[nH]3)C2)c1F)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,14.4
O=C(Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)NCCNC(CCO)c1cnn2ccccc12,10.56
CC(CCCN)NC(=O)N(c1ccccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CCCC1,10.13
COC(=O)CN1CC(CNc2ccc(OC)c(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CC1C,7.28
COc1c(NCC2(C(O)C(C)(C)OC)CCC2)cccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.6
CCCC(CNc1ncnc2[nH]cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c12)C1(O)CCCNC1,8.95
CCCN1CCC(Nc2ccc(Br)cc2C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C12COC2,11.16
COc1ccc(C(CCO)CNc2ccccc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1F,9.79
CCC1CN(CCC(CO)Nc2cc(Cl)c(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cn2)CCN1C,10.67
CC(C)(C)OC(=O)Nc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1N(C(=O)C(F)(F)F)C1CCC(N)CC1,10.29
CC(c1ccccc1F)N1CCC(CNc2ccc(O)c(NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CC1,8.22
COC(=O)CCCNC1CCC(Nc2cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc3c2OCCCO3)CC1,6.66
CC(CCC1(O)CCCC1)Nc1cc(F)ccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.92
OCC(c1nnnn1-c1c(Cl)cccc1NC1C2CCC(C2)C1CNC1CCC1)N1CCc2cccc(Cl)c2C1,9.59
O=C(c1cnsn1)N1CCC(Nc2ccc3cccnc3c2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,7.04
CC(CO)N1CC(CNc2cncc(Cl)c2Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCC1C,8.47
CC1C(Nc2[nH]c(-c3cccc(F)c3)cc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCCN1C(=O)C(C)(C)C,11.55
CCCCOCCNC1CCC(Nc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2NC(=O)OC(C)(C)C)CC1,8.38
CC1CN(Cc2ccncc2)CC1Nc1ccc2c(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c[nH]c2c1,12.22
OCC(c1nnnn1Cc1ccc(Nc2c(Cl)ncnc2NCC2CC(O)C2)cc1C(F)(F)F)N1CCc2cccc(Cl)c2C1,12.8
COc1ccc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(NCC2CCC(NC#N)C2)c1OC,7.76
CC(C)N1CCC(CN(c2cc(Cl)cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)c2ccnc(N)n2)C1,12.59
CCc1ccc(C(C)(CCO)Nc2ccc(OC(F)F)c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)cc1,11.67
O=C(c1cc[nH]n1)N1CCC(CNc2cccc(Cl)c2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1,10.14
OCCCC1CCCN1Cc1cccc(Nc2cc(Br)cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)n1,10.78
C#CC(Nc1ccc(C(n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)S(=O)(=O)c2ccc(C)cc2)cc1)C1CN2CCCC2CO1,11.65
